tarih,giris,cikis,sonuc,getiri_brut,getiri_net,kat,acilis_ciro,hisse,hedef
2026-02-18,56.25,55.125,stop,-0.020000000000000018,-0.027000000000000017,4.715235963403191,10805480.0,GESAN,0.03
2026-02-20,48.06,48.44,kapanis,0.00790678318768201,0.0009067831876820092,7.0475602378639435,13476480.0,GESAN,0.03
2026-03-19,44.28,44.7,kapanis,0.009485094850948617,0.0024850948509486165,54.35942876093355,23551172.5,GESAN,0.03
2026-04-08,50.0,49.52,kapanis,-0.009599999999999942,-0.01659999999999994,11.836831625290003,9719400.0,GESAN,0.03
2026-04-28,49.46,50.9438,hedef,0.030000000000000027,0.023000000000000027,3.7588933561257916,3893540.66,GESAN,0.03
2026-05-04,50.6,52.118,hedef,0.030000000000000027,0.023000000000000027,5.927373831734323,6767684.55,GESAN,0.03
2026-05-15,64.8,63.504,stop,-0.020000000000000018,-0.027000000000000017,4.536038132306694,16687461.399999999,GESAN,0.03
2026-05-21,66.0,67.98,hedef,0.030000000000000027,0.023000000000000027,3.3822479479295335,20385750.0,GESAN,0.03
2026-05-25,70.4,72.51200000000001,hedef,0.030000000000000027,0.023000000000000027,4.44768182081941,45899020.4,GESAN,0.03
2026-05-26,75.9,74.382,stop,-0.020000000000000018,-0.027000000000000017,54.152504343509555,872721760.0,GESAN,0.03
2026-03-19,10.96,10.7408,stop,-0.020000000000000018,-0.027000000000000017,30.694607161466546,128045482.5,ATATR,0.03
2026-03-31,12.7,13.081,hedef,0.030000000000000027,0.023000000000000027,3.314599470022006,71808105.46000001,ATATR,0.03
2026-04-16,15.58,15.2684,stop,-0.020000000000000018,-0.027000000000000017,3.69084853752319,42548683.98,ATATR,0.03
2026-05-15,16.87,16.532600000000002,stop,-0.019999999999999907,-0.026999999999999906,4.692030834402696,16364659.15,ATATR,0.03
2026-05-26,16.53,16.46,kapanis,-0.004234724742891771,-0.01123472474289177,21.071428304160552,140138218.5,ATATR,0.03
2024-06-21,1.67069253,1.7542271565,hedef,0.050000000000000044,0.043000000000000045,3.7596173105699178,1122877.7081791393,ISKPL,0.05
2024-07-08,1.76153733,1.77431237,kapanis,0.007252210772053402,0.0002522107720534022,6.324815332401936,393161.2109150913,ISKPL,0.05
2024-08-05,1.80412082,1.8943268610000001,hedef,0.050000000000000044,0.043000000000000045,7.522247276107075,595221.2388300514,ISKPL,0.05
2024-09-02,2.1078831,2.12065815,kapanis,0.006060606491887555,-0.0009393935081124455,4.516875162887744,616021.9494432327,ISKPL,0.05
2024-09-16,2.21434184,2.1700550032,stop,-0.020000000000000018,-0.027000000000000017,3.8527482220630143,437200.5592910334,ISKPL,0.05
2024-09-19,2.14620825,2.103284085,stop,-0.020000000000000018,-0.027000000000000017,3.62212448185305,345699.40016129473,ISKPL,0.05
2024-10-28,2.57204322,2.5206023556,stop,-0.020000000000000018,-0.027000000000000017,6.72458530256703,525951.120245374,ISKPL,0.05
2024-11-11,2.42725933,2.3787141434,stop,-0.020000000000000018,-0.027000000000000017,3.072033589433361,362227.68028206174,ISKPL,0.05
2024-11-12,2.49681237,2.4468761225999995,stop,-0.02000000000000013,-0.027000000000000128,5.772373321295612,902779.8487388084,ISKPL,0.05
2024-12-27,2.73102161,2.70405206,kapanis,-0.009875260562291932,-0.01687526056229193,3.4167523711576604,287638.00025277794,ISKPL,0.05
2024-12-31,2.78070235,2.7250883029999997,stop,-0.020000000000000018,-0.027000000000000017,3.339169043064094,362619.5994786568,ISKPL,0.05
2025-01-30,2.8956778,3.0404616900000003,hedef,0.050000000000000044,0.043000000000000045,18.35782097649117,1325428.8018308964,ISKPL,0.05
2025-03-05,3.26189587,3.1966579526,stop,-0.020000000000000018,-0.027000000000000017,4.259987417427002,373773.0000000154,ISKPL,0.05
2025-03-14,3.52023575,3.449831035,stop,-0.020000000000000018,-0.027000000000000017,4.881971789903634,580176.3196038139,ISKPL,0.05
2025-03-20,3.13414538,3.09723968,kapanis,-0.01177536314540717,-0.01877536314540717,6.302575518568323,956767.381144471,ISKPL,0.05
2025-03-26,3.19092338,3.1271049124,stop,-0.020000000000000018,-0.027000000000000017,3.9434801016089525,836814.6812074138,ISKPL,0.05
2025-04-17,3.32151277,3.2550825145999998,stop,-0.02000000000000013,-0.027000000000000128,3.658068583646426,624546.0007521255,ISKPL,0.05
2025-04-18,3.42087426,3.3524567748000003,stop,-0.020000000000000018,-0.027000000000000017,7.804495450911583,1858519.7005432956,ISKPL,0.05
2025-05-14,3.83819253,3.78141453,kapanis,-0.014792900448899582,-0.02179290044889958,5.658073270013693,687816.4800716669,ISKPL,0.05
2025-05-16,3.93187622,3.94039292,kapanis,0.0021660651362009897,-0.00483393486379901,3.157886669834458,570703.0995645577,ISKPL,0.05
2025-06-05,4.11072691,4.09085461,kapanis,-0.0048342544846892155,-0.011834254484689215,7.1265443204985095,860314.7199162707,ISKPL,0.05
2025-06-13,4.2413163,4.156489974,stop,-0.020000000000000018,-0.027000000000000017,3.713028057508348,701154.9998347997,ISKPL,0.05
2025-06-19,3.63095284,3.5583337831999997,stop,-0.020000000000000018,-0.027000000000000017,6.703034937066265,1743664.5024086596,ISKPL,0.05
2025-07-07,4.18737721,4.1036296658,stop,-0.02000000000000013,-0.027000000000000128,10.324226742086793,1265314.0015108872,ISKPL,0.05
2025-07-28,4.78638506,4.690657358799999,stop,-0.02000000000000013,-0.027000000000000128,4.502226076900791,1312042.0991771452,ISKPL,0.05
2025-07-31,5.88220039,5.88220039,kapanis,0.0,-0.007,20.12987483602571,11509960.008609647,ISKPL,0.05
2025-08-01,6.23422396,6.1095394808,stop,-0.020000000000000018,-0.027000000000000017,38.59550342512544,69611344.0,ISKPL,0.05
2025-08-04,4.88006876,4.7824673848,stop,-0.020000000000000018,-0.027000000000000017,5.697187143252198,38628104.506944016,ISKPL,0.05
2025-08-20,6.42,6.2916,stop,-0.020000000000000018,-0.027000000000000017,7.051926378600329,1885432.02,ISKPL,0.05
2025-09-04,5.85,6.1425,hedef,0.050000000000000044,0.043000000000000045,175.93103096428928,58502515.5,ISKPL,0.05
2025-10-27,9.45,9.261,stop,-0.020000000000000018,-0.027000000000000017,3.1180002116296035,1058144.8499999999,ISKPL,0.05
2025-10-28,9.19,9.15,kapanis,-0.0043525571273121955,-0.011352557127312195,14.333546481179816,4527828.04,ISKPL,0.05
2025-11-25,10.16,9.9568,stop,-0.020000000000000018,-0.027000000000000017,4.02955780867017,452202.8,ISKPL,0.05
2025-11-27,9.05,8.869,stop,-0.02000000000000013,-0.027000000000000128,3.4739015969605727,398851.60000000003,ISKPL,0.05
2025-12-08,10.56,11.088000000000001,hedef,0.050000000000000044,0.043000000000000045,4.899634142705641,1214811.84,ISKPL,0.05
2025-12-12,11.24,11.802000000000001,hedef,0.050000000000000044,0.043000000000000045,3.943125579956696,1838993.52,ISKPL,0.05
2025-12-15,12.15,12.2,kapanis,0.00411522633744843,-0.0028847736625515702,3.888139595953461,2644483.95,ISKPL,0.05
2026-02-02,11.44,11.35,kapanis,-0.007867132867132809,-0.014867132867132808,5.745279934613813,1609721.15,ISKPL,0.05
2026-02-09,11.3,11.22,kapanis,-0.0070796460176991705,-0.01407964601769917,3.4515149046128064,1340315.6,ISKPL,0.05
2026-02-20,12.03,12.631499999999999,hedef,0.050000000000000044,0.043000000000000045,3.2180207625512467,2210676.0,ISKPL,0.05
2026-02-23,13.49,13.2202,stop,-0.020000000000000018,-0.027000000000000017,12.554321980349638,12784769.78,ISKPL,0.05
2026-02-24,12.7,13.334999999999999,hedef,0.050000000000000044,0.043000000000000045,5.662942146089001,11392077.799999999,ISKPL,0.05
2026-03-18,11.93,11.6914,stop,-0.020000000000000018,-0.027000000000000017,4.307485393326345,6461061.33,ISKPL,0.05
2026-03-19,12.14,12.747000000000002,hedef,0.050000000000000044,0.043000000000000045,46.53038022677202,99552828.0,ISKPL,0.05
2026-05-04,21.02,21.7,kapanis,0.032350142721217834,0.025350142721217835,5.354603621231478,12516462.0,ISKPL,0.05
2026-05-20,21.6,21.168,stop,-0.02000000000000013,-0.027000000000000128,3.508205228732174,16003742.4,ISKPL,0.05
2026-05-26,12.8,12.8,kapanis,0.0,-0.007,124.34270116148471,465178321.4,ISKPL,0.05
2026-06-05,15.21,15.970500000000001,hedef,0.050000000000000044,0.043000000000000045,3.0942663901503744,208448258.85000002,ISKPL,0.05
2024-07-23,3.2416537,3.403736385,hedef,0.050000000000000044,0.043000000000000045,3.2723589212167026,24253687.86000001,EFOR,0.05
2024-10-30,6.59664028,6.4647074744,stop,-0.020000000000000018,-0.027000000000000017,3.559099108882718,2336043.599999979,EFOR,0.05
2024-12-06,7.67663596,7.523103240799999,stop,-0.020000000000000018,-0.027000000000000017,4.286142868352011,4273601.280000038,EFOR,0.05
2025-03-13,12.9249483,12.666449334000001,stop,-0.019999999999999907,-0.026999999999999906,3.635935689455587,1557359.1000000273,EFOR,0.05
2025-03-19,13.583279,13.311613419999999,stop,-0.020000000000000018,-0.027000000000000017,4.619771030799176,3456917.0999999717,EFOR,0.05
2025-05-15,15.1999392,15.2999388,kapanis,0.006578947368421018,-0.0004210526315789826,3.6747206282092577,1109630.40000003,EFOR,0.05
2025-05-28,17.1999312,16.916599,kapanis,-0.016472868217054293,-0.023472868217054292,4.223985733392702,2439657.9999999334,EFOR,0.05
2025-06-05,17.999928,18.666592,kapanis,0.03703703703703698,0.03003703703703698,28.188001801439032,19403525.900000088,EFOR,0.05
2025-08-15,20.9665828,20.547251144,stop,-0.020000000000000018,-0.027000000000000017,17.42753449597538,54780373.49999992,EFOR,0.05
2025-09-26,21.249915,21.749913,kapanis,0.0235294117647058,0.0165294117647058,4.4181607865815105,973972.4999999289,EFOR,0.05
2025-09-29,21.7665796,21.916579,kapanis,0.006891271056661541,-0.0001087289433384592,9.299754299754564,2963654.999999996,EFOR,0.05
2025-10-03,19.0332572,18.652592056,stop,-0.02000000000000013,-0.027000000000000128,4.720528980266383,2608898.9999999404,EFOR,0.05
2025-11-04,23.8165714,23.340239972,stop,-0.020000000000000018,-0.027000000000000017,18.636824456055223,3417413.9999998994,EFOR,0.05
2025-11-11,24.0332372,23.552572455999996,stop,-0.02000000000000013,-0.027000000000000128,4.596674711719156,2466589.900000107,EFOR,0.05
2025-12-03,25.4,26.669999999999998,hedef,0.050000000000000044,0.043000000000000045,19.81756287610091,6745376.399999999,EFOR,0.05
2025-12-05,29.3,30.765,hedef,0.050000000000000044,0.043000000000000045,5.952123112734152,8662838.0,EFOR,0.05
2025-12-25,24.96,26.208000000000002,hedef,0.050000000000000044,0.043000000000000045,3.339615032357032,2211630.72,EFOR,0.05
2026-02-06,22.62,22.1676,stop,-0.020000000000000018,-0.027000000000000017,4.566724079056486,2762590.0,EFOR,0.05
2026-02-09,23.24,22.775199999999998,stop,-0.020000000000000018,-0.027000000000000017,3.4849693352332642,2711155.1599999997,EFOR,0.05
2026-03-16,17.27,16.924599999999998,stop,-0.02000000000000013,-0.027000000000000128,10.601416064540794,3780906.5600000005,EFOR,0.05
2026-03-17,13.92,13.92,kapanis,0.0,-0.007,4.274564452545462,2245936.32,EFOR,0.05
2026-03-19,11.28,11.28,kapanis,0.0,-0.007,46.963703196594416,32268007.919999998,EFOR,0.05
2026-03-23,10.16,10.16,kapanis,0.0,-0.007,4.008377942149816,14028826.4,EFOR,0.05
2026-03-25,8.44,8.862,hedef,0.050000000000000044,0.043000000000000045,13.67648423601573,64370392.800000004,EFOR,0.05
2026-04-13,5.19,5.4495000000000005,hedef,0.050000000000000044,0.043000000000000045,5.590736903530747,10025312.44,EFOR,0.05
2026-04-15,6.52,6.73,kapanis,0.03220858895705536,0.025208588957055363,5.991519727160144,22008201.32,EFOR,0.05
2026-04-16,7.23,7.0854,stop,-0.020000000000000018,-0.027000000000000017,4.295652088071506,27685651.020000003,EFOR,0.05
2026-05-26,11.89,11.6522,stop,-0.020000000000000018,-0.027000000000000017,45.20889892653075,330542959.76,EFOR,0.05
2025-01-13,33.58,35.259,hedef,0.050000000000000044,0.043000000000000045,3.859072879701392,29572333.680000003,CGCAM,0.05
2025-01-17,36.3,35.574,stop,-0.020000000000000018,-0.027000000000000017,4.183121002508546,31957360.000000004,CGCAM,0.05
2025-02-18,28.18,27.6164,stop,-0.020000000000000018,-0.027000000000000017,3.35325941851805,3357495.96,CGCAM,0.05
2025-03-04,26.9,26.362,stop,-0.020000000000000018,-0.027000000000000017,4.561557354306326,3582165.4,CGCAM,0.05
2025-03-05,26.02,27.321,hedef,0.050000000000000044,0.043000000000000045,13.461670531062879,10702510.0,CGCAM,0.05
2025-04-03,28.62,28.0476,stop,-0.020000000000000018,-0.027000000000000017,6.700374158144176,7682474.800000001,CGCAM,0.05
2025-04-28,31.12,32.676,hedef,0.050000000000000044,0.043000000000000045,5.9971989840101765,4501320.7,CGCAM,0.05
2025-06-05,28.46,28.62,kapanis,0.005621925509486925,-0.0013780744905130754,17.355871954315937,10317819.84,CGCAM,0.05
2025-06-24,26.2,27.51,hedef,0.050000000000000044,0.043000000000000045,3.3312697245314986,1882212.1,CGCAM,0.05
2025-08-04,32.06,31.4188,stop,-0.020000000000000018,-0.027000000000000017,37.99424823539961,19017639.34,CGCAM,0.05
2025-08-08,37.52,36.769600000000004,stop,-0.020000000000000018,-0.027000000000000017,8.400407896551647,27864300.0,CGCAM,0.05
2025-09-29,39.7,38.906,stop,-0.02000000000000013,-0.027000000000000128,3.254862694134941,1819609.8,CGCAM,0.05
2025-10-07,35.18,36.939,hedef,0.050000000000000044,0.043000000000000045,3.5299309785990247,1716432.2,CGCAM,0.05
2025-10-09,36.02,35.299600000000005,stop,-0.019999999999999907,-0.026999999999999906,7.053024701890083,4018032.0,CGCAM,0.05
2025-10-13,34.18,33.5,kapanis,-0.01989467524868338,-0.02689467524868338,3.780950840630608,3346178.88,CGCAM,0.05
2025-10-28,33.5,33.18,kapanis,-0.009552238805970115,-0.016552238805970114,53.85232266419581,33592130.0,CGCAM,0.05
2025-12-01,35.98,37.778999999999996,hedef,0.050000000000000044,0.043000000000000045,10.190768677415562,5303916.0,CGCAM,0.05
2026-01-27,41.5,40.67,stop,-0.019999999999999907,-0.026999999999999906,4.213680900307647,3075067.0,CGCAM,0.05
2026-03-02,34.08,35.784,hedef,0.050000000000000044,0.043000000000000045,12.82072198587419,4231406.88,CGCAM,0.05
2026-03-19,36.06,35.98,kapanis,-0.002218524681087186,-0.009218524681087185,30.50734371540335,14698512.64,CGCAM,0.05
2026-04-08,36.02,36.46,kapanis,0.012215435868961677,0.005215435868961677,5.554997294581433,3106292.7600000002,CGCAM,0.05
2026-04-14,37.08,38.934,hedef,0.050000000000000044,0.043000000000000045,3.6755518147874873,3673757.8000000003,CGCAM,0.05
2026-04-15,41.24,40.4152,stop,-0.02000000000000013,-0.027000000000000128,12.38103276043843,18451889.48,CGCAM,0.05
2026-05-22,36.3,38.115,hedef,0.050000000000000044,0.043000000000000045,3.2312774064066314,2252903.0,CGCAM,0.05
2026-05-26,41.12,40.96,kapanis,-0.0038910505836574627,-0.010891050583657462,25.926531574913028,27160598.44,CGCAM,0.05
2026-06-03,46.48,48.804,hedef,0.050000000000000044,0.043000000000000045,4.038435025911888,16589115.4,CGCAM,0.05
2026-06-04,46.02,45.0996,stop,-0.020000000000000018,-0.027000000000000017,3.4190376426824005,19203068.0,CGCAM,0.05
2024-06-14,34.0,33.32,stop,-0.020000000000000018,-0.027000000000000017,8.931025252074596,340306.0,KLRHO,0.05
2024-06-27,32.14,32.3,kapanis,0.004978220286247614,-0.0020217797137523858,13.804318305268875,653031.72,KLRHO,0.05
2024-08-06,33.24,33.32,kapanis,0.002406738868832692,-0.004593261131167308,7.430471151783799,345671.18,KLRHO,0.05
2024-08-12,36.2,35.476,stop,-0.02000000000000013,-0.027000000000000128,8.656978896704924,677157.2000000001,KLRHO,0.05
2024-08-16,32.22,31.575599999999998,stop,-0.020000000000000018,-0.027000000000000017,5.634262158213317,697086.6,KLRHO,0.05
2024-09-18,30.94,32.487,hedef,0.050000000000000044,0.043000000000000045,124.26077265973255,1036981.0,KLRHO,0.05
2024-10-31,27.48,28.854000000000003,hedef,0.050000000000000044,0.043000000000000045,12.883971466006697,243198.0,KLRHO,0.05
2024-11-04,32.16,31.516799999999996,stop,-0.020000000000000018,-0.027000000000000017,6.648873440506486,343212.48,KLRHO,0.05
2024-12-10,32.74,32.0852,stop,-0.020000000000000018,-0.027000000000000017,32.94657225619569,1347123.4,KLRHO,0.05
2025-01-06,32.68,32.34,kapanis,-0.0104039167686657,-0.0174039167686657,6.34829505915101,237622.88,KLRHO,0.05
2025-01-21,30.7,31.52,kapanis,0.026710097719869763,0.019710097719869764,6.547502127938192,307000.0,KLRHO,0.05
2025-02-19,27.4,27.3,kapanis,-0.0036496350364962904,-0.01064963503649629,95.66012607653379,2952130.8,KLRHO,0.05
2025-04-08,27.72,27.165599999999998,stop,-0.020000000000000018,-0.027000000000000017,15.215444516547697,649950.84,KLRHO,0.05
2025-04-09,27.6,27.048000000000002,stop,-0.020000000000000018,-0.027000000000000017,3.289826520002189,333037.1,KLRHO,0.05
2025-04-14,30.08,29.478399999999997,stop,-0.020000000000000018,-0.027000000000000017,14.776769343601027,1939377.92,KLRHO,0.05
2025-05-05,26.98,28.329,hedef,0.050000000000000044,0.043000000000000045,4.532204719995515,218133.30000000002,KLRHO,0.05
2025-05-12,30.38,29.772399999999998,stop,-0.020000000000000018,-0.027000000000000017,5.433834070934364,530024.0,KLRHO,0.05
2025-05-15,33.62,33.62,kapanis,0.0,-0.007,12.942228076778322,1849772.4,KLRHO,0.05
2025-05-16,36.98,36.98,kapanis,0.0,-0.007,25.780497076924657,9278984.62,KLRHO,0.05
2025-05-20,40.66,40.66,kapanis,0.0,-0.007,4.1865688640537915,5903791.34,KLRHO,0.05
2025-05-21,43.48,42.6104,stop,-0.020000000000000018,-0.027000000000000017,10.01640716211888,21182657.3,KLRHO,0.05
2025-05-22,44.84,47.08200000000001,hedef,0.050000000000000044,0.043000000000000045,3.2863447012380864,14150660.16,KLRHO,0.05
2025-06-05,68.5,71.925,hedef,0.050000000000000044,0.043000000000000045,13.350044615411923,55515654.699999996,KLRHO,0.05
2025-07-24,65.0,63.699999999999996,stop,-0.020000000000000018,-0.027000000000000017,16.68155500413565,1310920.0,KLRHO,0.05
2025-07-28,63.75,66.9375,hedef,0.050000000000000044,0.043000000000000045,8.129795396419437,1621162.5,KLRHO,0.05
2025-07-29,67.95,71.34750000000001,hedef,0.050000000000000044,0.043000000000000045,4.792917601099616,1802068.0,KLRHO,0.05
2025-08-20,69.2,67.816,stop,-0.020000000000000018,-0.027000000000000017,3.900225255068239,407380.4,KLRHO,0.05
2025-08-22,64.5,63.6,kapanis,-0.013953488372092981,-0.02095348837209298,4.9603880355699275,788476.0,KLRHO,0.05
2025-08-26,67.2,65.856,stop,-0.02000000000000013,-0.027000000000000128,6.900241794546455,1936905.6,KLRHO,0.05
2025-09-01,65.85,64.53299999999999,stop,-0.02000000000000013,-0.027000000000000128,17.930464296592838,8412204.9,KLRHO,0.05
2025-09-12,67.2,65.856,stop,-0.02000000000000013,-0.027000000000000128,5737.469060279516,6535284788.0,KLRHO,0.05
2025-10-23,163.4,160.132,stop,-0.020000000000000018,-0.027000000000000017,3.6039181623508973,6813915.6,KLRHO,0.05
2025-10-28,145.5,145.0,kapanis,-0.0034364261168384758,-0.010436426116838475,13.522157647573176,26316366.299999997,KLRHO,0.05
2025-11-21,151.2,148.176,stop,-0.020000000000000018,-0.027000000000000017,4.898770611767001,3038557.9000000004,KLRHO,0.05
2025-12-01,154.9,151.802,stop,-0.02000000000000013,-0.027000000000000128,3.4232777431421444,2723505.0,KLRHO,0.05
2025-12-26,318.75,312.375,stop,-0.020000000000000018,-0.027000000000000017,3.8591291823620653,4437660.5,KLRHO,0.05
2026-01-29,493.0,483.14,stop,-0.020000000000000018,-0.027000000000000017,3.344518142801405,4225996.0,KLRHO,0.05
2026-02-25,382.5,382.5,kapanis,0.0,-0.007,10.157443954569944,35337262.5,KLRHO,0.05
2026-03-04,226.3,237.615,hedef,0.050000000000000044,0.043000000000000045,47.390250966326185,192467472.6,KLRHO,0.05
2026-03-19,125.7,123.186,stop,-0.020000000000000018,-0.027000000000000017,36.95880898671589,614547622.4,KLRHO,0.05
2026-04-20,121.8,119.36399999999999,stop,-0.020000000000000018,-0.027000000000000017,6.566206441339983,23506182.0,KLRHO,0.05
2026-05-11,140.8,137.984,stop,-0.020000000000000018,-0.027000000000000017,3.108752285156158,27961605.0,KLRHO,0.05
2026-05-26,93.1,91.238,stop,-0.019999999999999907,-0.026999999999999906,35.04932980707405,118057660.0,KLRHO,0.05
2024-06-24,3.4,3.37,kapanis,-0.008823529411764675,-0.015823529411764674,3.166683552212217,2034413.58,QUAGR,0.05
2024-10-01,2.87,2.8126,stop,-0.020000000000000018,-0.027000000000000017,3.5635652218100513,1009834.5599999999,QUAGR,0.05
2024-11-07,2.61,2.59,kapanis,-0.007662835249042099,-0.014662835249042099,3.473529509587082,436128.38999999996,QUAGR,0.05
2024-11-12,2.58,2.59,kapanis,0.003875968992248069,-0.0031240310077519312,3.6454273654590224,534779.8200000001,QUAGR,0.05
2025-01-06,3.3,3.34,kapanis,0.0121212121212122,0.005121212121212199,4.486347497970036,1854132.1400000001,QUAGR,0.05
2025-02-11,3.39,3.42,kapanis,0.008849557522123908,0.0018495575221239074,3.428406174811265,841950.5700000001,QUAGR,0.05
2025-03-10,3.59,3.64,kapanis,0.013927576601671321,0.006927576601671321,3.544381092935091,1774598.84,QUAGR,0.05
2025-03-13,3.9,3.97,kapanis,0.017948717948718107,0.010948717948718108,3.796674654514057,3206892.0,QUAGR,0.05
2025-03-19,3.92,3.8415999999999997,stop,-0.020000000000000018,-0.027000000000000017,4.8644076423316305,6144164.88,QUAGR,0.05
2025-04-07,4.08,4.284000000000001,hedef,0.050000000000000044,0.043000000000000045,4.456036730566047,3384385.02,QUAGR,0.05
2025-05-26,5.47,5.3606,stop,-0.020000000000000018,-0.027000000000000017,9.648429438811329,20462205.66,QUAGR,0.05
2025-06-05,5.86,5.96,kapanis,0.017064846416382284,0.010064846416382285,10.073372195656276,34891505.28,QUAGR,0.05
2025-07-01,6.2,6.18,kapanis,-0.003225806451612967,-0.010225806451612966,40.11950811977522,57552039.4,QUAGR,0.05
2025-07-24,6.88,6.86,kapanis,-0.0029069767441859407,-0.00990697674418594,3.2761200519704,7801445.28,QUAGR,0.05
2025-08-28,7.41,7.45,kapanis,0.005398110661268607,-0.0016018893387313932,4.884984318933123,5124585.57,QUAGR,0.05
2025-09-22,11.2,10.975999999999999,stop,-0.020000000000000018,-0.027000000000000017,4.283283471169275,22644809.599999998,QUAGR,0.05
2025-10-10,9.99,9.7902,stop,-0.020000000000000018,-0.027000000000000017,11.987825577392407,14033560.0,QUAGR,0.05
2025-10-28,8.93,8.8,kapanis,-0.014557670772676223,-0.021557670772676223,55.11087857833777,41242723.470000006,QUAGR,0.05
2025-11-13,5.62,5.901000000000001,hedef,0.050000000000000044,0.043000000000000045,101.41334220183596,143613036.02,QUAGR,0.05
2026-01-05,2.92,2.8615999999999997,stop,-0.02000000000000013,-0.027000000000000128,27.70499730099955,28845424.2,QUAGR,0.05
2026-02-11,2.94,2.8811999999999998,stop,-0.020000000000000018,-0.027000000000000017,3.4892434048334824,1949469.9,QUAGR,0.05
2026-02-13,3.09,3.2445,hedef,0.050000000000000044,0.043000000000000045,8.610773167094166,6661672.29,QUAGR,0.05
2026-02-16,3.47,3.4006000000000003,stop,-0.020000000000000018,-0.027000000000000017,9.60006311860312,15261274.58,QUAGR,0.05
2026-03-05,2.99,3.1395000000000004,hedef,0.050000000000000044,0.043000000000000045,23.351026345891185,23402081.17,QUAGR,0.05
2026-03-06,3.2,3.136,stop,-0.020000000000000018,-0.027000000000000017,9.000139280663829,31203091.200000003,QUAGR,0.05
2026-03-19,3.03,3.12,kapanis,0.02970297029702973,0.02270297029702973,5.707119566046084,38471159.75,QUAGR,0.05
2026-04-02,3.24,3.1752000000000002,stop,-0.020000000000000018,-0.027000000000000017,6.131976284217091,32018331.240000002,QUAGR,0.05
2026-04-28,4.13,4.0474,stop,-0.020000000000000018,-0.027000000000000017,4.414577647842411,10852488.36,QUAGR,0.05
2026-05-26,3.77,3.77,kapanis,0.0,-0.007,86.75538484661072,131917019.92,QUAGR,0.05
2024-06-26,17.50999321,17.81999309,kapanis,0.017704169058327057,0.010704169058327058,4.462743723876693,624050.000000081,SARKY,0.05
2024-07-04,17.94999304,18.847492692,hedef,0.050000000000000044,0.043000000000000045,3.4739858839311912,818125.1002096434,SARKY,0.05
2024-08-02,16.58999356,16.63999354,kapanis,0.0030138637377505884,-0.003986136262249412,3.7188219052002496,268289.20001295564,SARKY,0.05
2024-08-05,15.76999388,15.48999399,kapanis,-0.017755231367280633,-0.024755231367280632,11.18948875105367,973786.7197780923,SARKY,0.05
2024-08-27,13.356,13.872,kapanis,0.038634321653189474,0.031634321653189475,5.199489866310474,271705.00000004435,SARKY,0.05
2024-09-16,13.596,13.992,kapanis,0.029126213592232997,0.022126213592232997,7.068210833486875,351275.32000004535,SARKY,0.05
2024-10-09,13.152,12.888959999999999,stop,-0.020000000000000018,-0.027000000000000017,3.8254059216802285,219885.4799999561,SARKY,0.05
2024-11-12,12.54,12.2892,stop,-0.020000000000000018,-0.027000000000000017,5.347000679881319,213681.59999999998,SARKY,0.05
2024-11-25,11.916,11.712,kapanis,-0.017119838872104776,-0.024119838872104775,3.9847007956604497,309319.4999999603,SARKY,0.05
2024-11-26,11.778,11.664,kapanis,-0.009679062659195159,-0.016679062659195158,4.178288623898178,438587.99999999994,SARKY,0.05
2025-01-06,11.76,11.946,kapanis,0.015816326530612157,0.008816326530612158,5.542964154522686,452505.19999996084,SARKY,0.05
2025-03-17,11.934,11.838,kapanis,-0.008044243338360957,-0.015044243338360956,3.2173963367003227,221045.7200000398,SARKY,0.05
2025-03-18,12.156,12.312,kapanis,0.012833168805528095,0.0058331688055280944,24.46909164335042,1718595.0199999595,SARKY,0.05
2025-05-12,11.436,11.658,kapanis,0.01941238195173134,0.01241238195173134,6.5663822186948435,630657.2800000381,SARKY,0.05
2025-05-13,11.658,11.42484,stop,-0.020000000000000018,-0.027000000000000017,4.8897246053198575,727575.7799999999,SARKY,0.05
2025-06-05,10.704,10.764,kapanis,0.005605381165919132,-0.001394618834080868,17.750809657002463,1717077.0,SARKY,0.05
2025-06-24,10.548,10.782,kapanis,0.022184300341296925,0.015184300341296926,3.3678100263839856,224135.83999996487,SARKY,0.05
2025-07-01,11.106,10.88388,stop,-0.020000000000000018,-0.027000000000000017,30.181691732589748,2576075.599999963,SARKY,0.05
2025-07-09,10.806,11.3463,hedef,0.050000000000000044,0.043000000000000045,3.429377616393211,1334483.9999999641,SARKY,0.05
2025-07-23,13.356,13.08888,stop,-0.020000000000000018,-0.027000000000000017,3.9257262463530114,2755476.36,SARKY,0.05
2025-08-25,12.54,12.456,kapanis,-0.006698564593301426,-0.013698564593301425,4.236855708783769,531027.2000000417,SARKY,0.05
2025-09-08,12.9,12.642,stop,-0.020000000000000018,-0.027000000000000017,3.5338227095334784,817666.5,SARKY,0.05
2025-10-28,15.02,15.1,kapanis,0.005326231691078487,-0.0016737683089215133,11.656451596670793,1736171.78,SARKY,0.05
2025-12-15,16.91,16.5718,stop,-0.020000000000000018,-0.027000000000000017,15.983783114632335,2182077.3,SARKY,0.05
2026-01-07,22.12,23.226000000000003,hedef,0.050000000000000044,0.043000000000000045,12.615932745724288,9453977.4,SARKY,0.05
2026-01-12,25.42,26.691000000000003,hedef,0.050000000000000044,0.043000000000000045,3.186467594572832,7247204.199999999,SARKY,0.05
